,Global_active_power,Global_reactive_power,Voltage,Sub_metering_1,Sub_metering_2,Sub_metering_3,converted_Date_week,Time_h,Time_min,target
433,1.458,0.09,242.3,0,0,0.0,50,0,37,0.0
434,2.48,0.078,241.86,0,0,0.0,50,0,38,0.0
435,2.454,0.074,240.76,0,0,0.0,50,0,39,0.0
436,2.468,0.078,241.52,0,0,0.0,50,0,40,0.0
437,2.028,0.084,241.88,0,0,0.0,50,0,41,0.0
438,0.382,0.108,243.65,0,0,0.0,50,0,42,0.0
439,0.902,0.098,242.62,0,0,0.0,50,0,43,0.0
440,2.466,0.076,241.43,0,0,0.0,50,0,44,0.0
441,2.456,0.076,241.18,0,0,0.0,50,0,45,0.0
442,2.45,0.074,240.82,0,0,0.0,50,0,46,0.0
443,2.448,0.074,240.78,0,0,0.0,50,0,47,0.0
444,0.93,0.0,242.94,0,0,0.0,50,0,48,0.0
445,0.286,0.0,243.84,0,0,0.0,50,0,49,0.0
446,1.376,0.0,243.11,0,0,0.0,50,0,50,0.0
447,2.456,0.048,241.98,0,0,0.0,50,0,51,0.0
448,2.456,0.048,242.01,0,0,0.0,50,0,52,0.0
449,2.444,0.046,241.38,0,0,0.0,50,0,53,0.0
450,2.122,0.048,240.91,0,0,0.0,50,0,54,0.0
451,0.356,0.07,242.13,0,0,0.0,50,0,55,0.0
452,0.952,0.062,241.5,0,0,0.0,50,0,56,0.0
453,2.426,0.0,240.45,0,0,0.0,50,0,57,0.0
454,2.42,0.0,240.35,0,0,0.0,50,0,58,0.0
455,2.412,0.0,240.65,0,0,0.0,50,0,59,0.0
456,1.008,0.0,242.35,0,0,0.0,50,1,0,0.0
457,0.43,0.0,243.4,0,0,0.0,50,1,1,0.0
458,2.676,0.088,240.69,0,0,0.0,50,1,2,0.0
459,3.766,0.208,239.13,0,0,0.0,50,1,3,0.0
460,4.582,0.258,238.08,0,13,0.0,50,1,4,13.0
461,5.282,0.15,237.38,0,35,0.0,50,1,5,35.0
462,2.362,0.096,241.35,0,28,0.0,50,1,6,28.0
463,3.25,0.084,240.95,0,37,0.0,50,1,7,37.0
464,4.618,0.104,239.61,0,27,0.0,50,1,8,27.0
465,5.242,0.178,239.49,0,37,0.0,50,1,9,37.0
466,4.86,0.198,239.65,0,36,0.0,50,1,10,36.0
467,3.738,0.238,240.39,0,36,0.0,50,1,11,36.0
468,3.426,0.256,240.31,0,37,0.0,50,1,12,37.0
469,5.254,0.214,238.15,0,35,0.0,50,1,13,35.0
470,5.246,0.23,237.91,0,36,0.0,50,1,14,36.0
471,5.216,0.21,237.44,0,36,0.0,50,1,15,36.0
472,3.858,0.24,238.52,0,36,0.0,50,1,16,36.0
473,2.822,0.188,239.55,0,36,0.0,50,1,17,36.0
474,3.84,0.164,238.27,0,35,0.0,50,1,18,35.0
475,4.636,0.14,237.37,0,36,0.0,50,1,19,36.0
476,4.634,0.152,237.17,0,35,0.0,50,1,20,35.0
477,4.652,0.142,237.92,0,36,0.0,50,1,21,36.0
478,3.13,0.13,239.82,0,26,0.0,50,1,22,26.0
479,1.756,0.05,241.18,0,24,0.0,50,1,23,24.0
480,3.478,0.0,239.84,0,36,0.0,50,1,24,36.0
481,4.5,0.0,239.04,0,36,0.0,50,1,25,36.0
482,3.552,0.0,240.29,0,21,0.0,50,1,26,21.0
483,3.94,0.0,239.19,0,28,0.0,50,1,27,28.0
484,2.44,0.0,240.8,0,37,0.0,50,1,28,37.0
485,2.08,0.0,241.61,0,28,0.0,50,1,29,28.0
486,3.652,0.0,240.11,0,22,0.0,50,1,30,22.0
487,4.432,0.0,239.35,0,36,0.0,50,1,31,36.0
488,4.46,0.0,240.08,0,36,0.0,50,1,32,36.0
489,2.186,0.124,242.07,0,17,0.0,50,1,33,17.0
490,2.358,0.124,241.54,0,33,0.0,50,1,34,33.0
491,3.954,0.098,239.84,0,36,0.0,50,1,35,36.0
492,3.746,0.106,240.36,0,25,0.0,50,1,36,25.0
493,3.944,0.098,239.79,0,25,0.0,50,1,37,25.0
494,3.68,0.102,239.55,0,36,0.0,50,1,38,36.0
495,1.67,0.13,242.21,0,24,0.0,50,1,39,24.0
496,3.214,0.118,241.92,0,26,0.0,50,1,40,26.0
497,4.5,0.0,240.42,0,36,0.0,50,1,41,36.0
498,3.8,0.0,241.78,0,26,0.0,50,1,42,26.0
499,2.664,0.0,243.31,0,23,0.0,50,1,43,23.0
500,2.528,0.122,242.92,0,37,0.0,50,1,44,37.0
501,2.668,0.14,241.8,0,18,0.0,50,1,45,18.0
502,4.256,0.184,240.29,0,30,0.0,50,1,46,30.0
503,4.126,0.244,240.61,0,28,0.0,50,1,47,28.0
504,3.216,0.27,242.14,0,31,0.0,50,1,48,31.0
505,0.574,0.302,243.88,0,5,0.0,50,1,49,5.0
506,2.344,0.272,241.49,0,16,0.0,50,1,50,16.0
507,3.804,0.244,240.34,0,23,0.0,50,1,51,23.0
508,4.622,0.24,239.59,0,37,0.0,50,1,52,37.0
509,3.218,0.25,240.38,0,16,0.0,50,1,53,16.0
510,0.774,0.294,242.43,0,5,0.0,50,1,54,5.0
511,0.572,0.3,243.55,0,5,0.0,50,1,55,5.0
512,1.952,0.282,242.33,0,5,0.0,50,1,56,5.0
513,2.608,0.188,241.86,0,4,0.0,50,1,57,4.0
514,2.6,0.134,242.14,0,5,0.0,50,1,58,5.0
515,2.568,0.132,241.97,0,5,0.0,50,1,59,5.0
516,1.334,0.148,242.14,0,5,0.0,50,2,0,5.0
517,0.362,0.124,244.33,0,3,0.0,50,2,1,3.0
518,1.238,0.1,245.86,0,1,0.0,50,2,2,1.0
519,2.448,0.088,244.84,0,2,0.0,50,2,3,2.0
520,2.426,0.082,244.83,0,1,0.0,50,2,4,1.0
521,1.794,0.098,245.8,0,2,0.0,50,2,5,2.0
522,0.288,0.118,247.65,0,1,0.0,50,2,6,1.0
523,0.608,0.12,247.49,0,1,0.0,50,2,7,1.0
524,2.426,0.082,244.73,0,2,0.0,50,2,8,2.0
525,2.442,0.088,244.9,0,1,0.0,50,2,9,1.0
526,2.428,0.084,244.77,0,1,0.0,50,2,10,1.0
527,0.674,0.116,247.47,0,2,0.0,50,2,11,2.0
528,0.306,0.128,248.48,0,1,0.0,50,2,12,1.0
529,2.09,0.094,247.01,0,2,0.0,50,2,13,2.0
530,2.508,0.134,246.12,0,1,0.0,50,2,14,1.0
531,2.228,0.126,246.32,0,1,0.0,50,2,15,1.0
532,0.308,0.108,248.01,0,0,0.0,50,2,16,0.0
533,0.29,0.102,248.2,0,0,0.0,50,2,17,0.0
534,2.442,0.072,245.61,0,1,0.0,50,2,18,1.0
535,2.514,0.156,245.29,0,0,0.0,50,2,19,0.0
536,2.506,0.202,243.75,0,0,0.0,50,2,20,0.0
537,0.388,0.234,246.17,0,0,0.0,50,2,21,0.0
538,0.538,0.242,246.94,0,0,0.0,50,2,22,0.0
539,2.496,0.142,245.35,0,0,0.0,50,2,23,0.0
540,2.47,0.1,244.97,0,1,0.0,50,2,24,1.0
541,2.448,0.096,244.97,0,0,0.0,50,2,25,0.0
542,0.82,0.126,246.17,0,0,0.0,50,2,26,0.0
543,0.308,0.13,247.3,0,0,0.0,50,2,27,0.0
544,2.45,0.102,244.96,0,0,0.0,50,2,28,0.0
545,2.432,0.092,244.2,0,0,0.0,50,2,29,0.0
546,2.444,0.098,243.93,0,0,0.0,50,2,30,0.0
547,1.97,0.1,244.35,0,0,0.0,50,2,31,0.0
548,0.256,0.0,246.64,0,1,0.0,50,2,32,1.0
549,0.508,0.0,246.7,0,0,0.0,50,2,33,0.0
550,2.37,0.0,244.7,0,0,0.0,50,2,34,0.0
551,2.352,0.0,245.05,0,0,0.0,50,2,35,0.0
552,2.14,0.0,246.52,0,0,0.0,50,2,36,0.0
553,0.212,0.0,248.94,0,0,0.0,50,2,37,0.0
554,0.992,0.0,247.33,0,1,0.0,50,2,38,1.0
555,2.362,0.0,245.39,0,0,0.0,50,2,39,0.0
556,2.384,0.0,245.71,0,0,0.0,50,2,40,0.0
557,1.928,0.0,246.1,0,0,0.0,50,2,41,0.0
558,0.218,0.0,249.37,0,0,0.0,50,2,42,0.0
559,0.656,0.0,249.07,0,1,0.0,50,2,43,1.0
560,2.398,0.0,247.31,0,0,0.0,50,2,44,0.0
561,2.412,0.0,247.26,0,0,0.0,50,2,45,0.0
562,1.672,0.0,245.95,0,0,0.0,50,2,46,0.0
563,0.226,0.0,246.16,0,0,0.0,50,2,47,0.0
564,1.632,0.0,244.51,0,0,0.0,50,2,48,0.0
565,2.352,0.0,243.91,0,1,0.0,50,2,49,1.0
566,2.328,0.046,243.68,0,0,0.0,50,2,50,0.0
567,0.732,0.0,244.57,0,0,0.0,50,2,51,0.0
568,0.206,0.0,245.98,0,0,0.0,50,2,52,0.0
569,2.332,0.0,244.32,0,0,0.0,50,2,53,0.0
570,2.39,0.0,244.51,0,0,0.0,50,2,54,0.0
571,2.476,0.1,244.84,0,1,0.0,50,2,55,1.0
572,0.604,0.126,247.15,0,0,0.0,50,2,56,0.0
573,0.38,0.178,246.59,0,0,0.0,50,2,57,0.0
574,1.774,0.21,244.52,0,0,0.0,50,2,58,0.0
575,2.52,0.202,243.43,0,0,0.0,50,2,59,0.0
576,2.542,0.214,244.06,0,0,0.0,50,3,0,0.0
577,2.228,0.294,245.05,0,4,0.0,50,3,1,4.0
578,0.59,0.316,247.12,0,4,0.0,50,3,2,4.0
579,1.354,0.316,246.86,0,3,0.0,50,3,3,3.0
580,2.734,0.28,245.41,0,4,0.0,50,3,4,4.0
581,2.734,0.288,245.27,0,3,0.0,50,3,5,3.0
582,2.002,0.214,245.79,0,4,0.0,50,3,6,4.0
583,0.472,0.144,247.11,0,3,0.0,50,3,7,3.0
584,0.876,0.0,244.7,0,4,0.0,50,3,8,4.0
585,2.324,0.046,243.24,0,0,0.0,50,3,9,0.0
586,2.342,0.0,243.46,0,0,0.0,50,3,10,0.0
587,2.326,0.046,243.57,0,0,0.0,50,3,11,0.0
588,0.302,0.0,246.19,0,0,0.0,50,3,12,0.0
589,0.208,0.0,247.17,0,0,0.0,50,3,13,0.0
590,2.022,0.0,245.69,0,0,0.0,50,3,14,0.0
591,2.356,0.0,245.08,0,0,0.0,50,3,15,0.0
592,2.346,0.0,243.7,0,1,0.0,50,3,16,1.0
593,2.24,0.0,243.92,0,0,0.0,50,3,17,0.0
594,0.224,0.0,245.54,0,0,0.0,50,3,18,0.0
595,0.424,0.0,244.88,0,0,0.0,50,3,19,0.0
596,2.344,0.0,243.27,0,0,0.0,50,3,20,0.0
597,2.308,0.048,242.65,0,0,0.0,50,3,21,0.0
598,2.338,0.0,243.29,0,1,0.0,50,3,22,1.0
599,1.48,0.0,243.73,0,0,0.0,50,3,23,0.0
600,0.222,0.0,245.29,0,0,0.0,50,3,24,0.0
601,0.82,0.0,245.38,0,0,0.0,50,3,25,0.0
602,2.352,0.0,243.84,0,0,0.0,50,3,26,0.0
603,2.312,0.048,242.8,0,0,0.0,50,3,27,0.0
604,2.324,0.0,242.52,0,1,0.0,50,3,28,1.0
605,0.232,0.0,244.9,0,0,0.0,50,3,29,0.0
606,0.342,0.12,244.81,0,0,0.0,50,3,30,0.0
607,1.94,0.098,243.8,0,0,0.0,50,3,31,0.0
608,2.456,0.098,244.03,0,0,0.0,50,3,32,0.0
609,2.448,0.096,244.73,0,0,0.0,50,3,33,0.0
610,1.838,0.108,244.66,0,1,0.0,50,3,34,1.0
611,0.32,0.13,246.4,0,0,0.0,50,3,35,0.0
612,1.154,0.116,245.5,0,0,0.0,50,3,36,0.0
613,2.442,0.096,243.49,0,0,0.0,50,3,37,0.0
614,2.41,0.09,243.08,0,0,0.0,50,3,38,0.0
615,2.282,0.096,243.17,0,0,0.0,50,3,39,0.0
616,0.32,0.126,244.44,0,0,0.0,50,3,40,0.0
617,0.812,0.224,244.05,0,1,0.0,50,3,41,1.0
618,2.446,0.138,242.72,0,0,0.0,50,3,42,0.0
619,2.426,0.066,243.81,0,0,0.0,50,3,43,0.0
620,2.41,0.062,244.12,0,0,0.0,50,3,44,0.0
621,0.436,0.096,245.64,0,0,0.0,50,3,45,0.0
622,0.492,0.088,245.18,0,0,0.0,50,3,46,0.0
623,2.424,0.064,243.7,0,1,0.0,50,3,47,1.0
624,2.392,0.058,243.41,0,0,0.0,50,3,48,0.0
625,2.382,0.0,243.42,0,0,0.0,50,3,49,0.0
626,0.754,0.0,245.53,0,0,0.0,50,3,50,0.0
627,0.412,0.0,246.54,0,0,0.0,50,3,51,0.0
628,2.354,0.0,244.63,0,0,0.0,50,3,52,0.0
629,2.412,0.0,244.59,0,1,0.0,50,3,53,1.0
630,2.426,0.082,244.42,0,2,0.0,50,3,54,2.0
631,1.384,0.1,244.64,0,2,0.0,50,3,55,2.0
632,0.292,0.11,245.31,0,1,0.0,50,3,56,1.0
633,1.33,0.098,243.78,0,2,0.0,50,3,57,2.0
634,2.396,0.076,242.57,0,1,0.0,50,3,58,1.0
635,2.422,0.082,243.16,0,2,0.0,50,3,59,2.0
636,2.402,0.076,243.18,0,1,0.0,50,4,0,1.0
637,0.43,0.112,245.02,0,2,0.0,50,4,1,2.0
638,0.666,0.104,244.9,0,2,0.0,50,4,2,2.0
639,2.42,0.08,242.77,0,1,0.0,50,4,3,1.0
640,2.39,0.074,242.47,0,2,0.0,50,4,4,2.0
641,2.446,0.12,242.14,0,1,0.0,50,4,5,1.0
642,0.978,0.248,245.15,0,2,0.0,50,4,6,2.0
643,0.4,0.254,245.86,0,1,0.0,50,4,7,1.0
644,2.432,0.222,243.47,0,2,0.0,50,4,8,2.0
645,2.5,0.214,243.36,0,1,0.0,50,4,9,1.0
646,2.52,0.22,243.54,0,2,0.0,50,4,10,2.0
647,0.788,0.246,245.68,0,1,0.0,50,4,11,1.0
648,0.402,0.256,245.69,0,2,0.0,50,4,12,2.0
649,2.238,0.216,243.21,0,1,0.0,50,4,13,1.0
650,2.512,0.22,243.49,0,2,0.0,50,4,14,2.0
651,2.486,0.212,243.2,0,1,0.0,50,4,15,1.0
652,1.936,0.23,244.12,0,1,0.0,50,4,16,1.0
653,0.376,0.256,246.45,0,2,0.0,50,4,17,2.0
654,0.908,0.078,245.71,0,1,0.0,50,4,18,1.0
655,2.336,0.046,243.86,0,0,0.0,50,4,19,0.0
656,2.346,0.0,243.5,0,0,0.0,50,4,20,0.0
657,2.328,0.046,243.62,0,0,0.0,50,4,21,0.0
658,1.708,0.0,243.73,0,0,0.0,50,4,22,0.0
659,0.206,0.0,245.17,0,0,0.0,50,4,23,0.0
660,0.516,0.0,245.13,0,1,0.0,50,4,24,1.0
661,2.426,0.06,243.67,0,0,0.0,50,4,25,0.0
662,2.43,0.066,244.0,0,0,0.0,50,4,26,0.0
663,2.424,0.06,243.6,0,0,0.0,50,4,27,0.0
664,2.306,0.064,242.93,0,0,0.0,50,4,28,0.0
665,0.288,0.088,245.08,0,0,0.0,50,4,29,0.0
666,0.756,0.092,245.69,0,0,5.0,50,4,30,5.0
667,3.498,0.05,242.83,0,0,19.0,50,4,31,19.0
668,3.522,0.054,242.92,0,1,18.0,50,4,32,19.0
669,3.46,0.0,243.03,0,0,19.0,50,4,33,19.0
670,3.434,0.05,242.95,0,0,18.0,50,4,34,18.0
671,1.646,0.0,245.6,0,0,19.0,50,4,35,19.0
672,1.336,0.0,245.94,0,0,18.0,50,4,36,18.0
673,2.874,0.0,244.16,0,1,18.0,50,4,37,19.0
674,3.41,0.056,243.04,0,0,19.0,50,4,38,19.0
675,3.412,0.052,242.49,0,0,18.0,50,4,39,18.0
676,3.386,0.056,242.22,0,0,18.0,50,4,40,18.0
677,1.844,0.048,244.07,0,0,18.0,50,4,41,18.0
678,1.414,0.106,244.55,0,0,18.0,50,4,42,18.0
679,3.352,0.086,242.89,0,1,18.0,50,4,43,19.0
680,3.5,0.08,242.65,0,0,18.0,50,4,44,18.0
681,3.516,0.084,242.63,0,0,18.0,50,4,45,18.0
682,3.174,0.084,243.15,0,0,18.0,50,4,46,18.0
683,1.428,0.114,245.1,0,0,19.0,50,4,47,19.0
684,1.994,0.1,244.15,0,0,18.0,50,4,48,18.0
685,3.492,0.082,241.83,0,1,18.0,50,4,49,19.0
686,3.46,0.076,241.53,0,0,18.0,50,4,50,18.0
687,3.492,0.082,242.06,0,0,18.0,50,4,51,18.0
688,3.482,0.08,242.39,0,0,18.0,50,4,52,18.0
689,1.492,0.104,245.95,0,0,18.0,50,4,53,18.0
690,1.326,0.0,246.55,0,0,19.0,50,4,54,19.0
691,3.282,0.046,243.76,0,1,18.0,50,4,55,19.0
692,3.422,0.054,243.58,0,0,18.0,50,4,56,18.0
693,3.424,0.05,242.95,0,0,18.0,50,4,57,18.0
694,3.254,0.054,242.7,0,0,18.0,50,4,58,18.0
695,1.32,0.0,244.27,0,0,18.0,50,4,59,18.0
696,2.294,0.0,243.14,0,0,19.0,50,5,0,19.0
697,3.4,0.052,242.01,0,0,17.0,50,5,1,17.0
698,3.402,0.056,242.73,0,0,18.0,50,5,2,18.0
699,3.418,0.05,242.7,0,1,18.0,50,5,3,19.0
700,2.994,0.05,243.77,0,0,19.0,50,5,4,19.0
701,1.326,0.0,244.66,0,0,18.0,50,5,5,18.0
702,2.02,0.0,243.62,0,0,18.0,50,5,6,18.0
703,3.378,0.056,241.41,0,0,18.0,50,5,7,18.0
704,3.372,0.054,240.91,0,1,18.0,50,5,8,19.0
705,3.374,0.046,240.82,0,0,17.0,50,5,9,17.0
706,3.426,0.046,240.23,0,0,18.0,50,5,10,18.0
707,1.462,0.066,242.12,0,0,18.0,50,5,11,18.0
708,1.834,0.07,242.93,0,0,18.0,50,5,12,18.0
709,3.462,0.046,242.13,0,0,18.0,50,5,13,18.0
710,3.486,0.054,242.49,0,1,18.0,50,5,14,19.0
711,2.91,0.056,243.69,0,0,9.0,50,5,15,9.0
712,0.936,0.09,245.93,0,0,0.0,50,5,16,0.0
713,0.338,0.152,246.45,0,0,0.0,50,5,17,0.0
714,1.926,0.136,244.33,0,0,0.0,50,5,18,0.0
715,2.42,0.088,242.87,0,0,0.0,50,5,19,0.0
716,2.438,0.094,243.06,0,1,0.0,50,5,20,1.0
717,2.43,0.092,243.67,0,0,0.0,50,5,21,0.0
718,2.454,0.098,244.05,0,0,0.0,50,5,22,0.0
719,0.424,0.126,246.26,0,0,0.0,50,5,23,0.0
720,0.716,0.128,246.23,0,0,0.0,50,5,24,0.0
721,2.462,0.098,245.16,0,0,0.0,50,5,25,0.0
722,2.46,0.1,244.25,0,1,0.0,50,5,26,1.0
723,2.418,0.09,243.19,0,0,0.0,50,5,27,0.0
724,1.0,0.112,243.77,0,0,0.0,50,5,28,0.0
725,0.298,0.118,244.73,0,0,0.0,50,5,29,0.0
726,1.65,0.0,243.03,0,0,0.0,50,5,30,0.0
727,2.31,0.048,242.67,0,0,0.0,50,5,31,0.0
728,2.332,0.0,242.87,0,1,0.0,50,5,32,1.0
729,2.242,0.046,243.03,0,0,0.0,50,5,33,0.0
730,0.224,0.0,244.96,0,0,0.0,50,5,34,0.0
731,0.752,0.0,244.5,0,0,0.0,50,5,35,0.0
732,2.33,0.0,242.56,0,0,0.0,50,5,36,0.0
733,2.322,0.0,242.61,0,0,0.0,50,5,37,0.0
734,2.312,0.048,242.19,0,0,0.0,50,5,38,0.0
735,0.76,0.0,243.74,0,1,0.0,50,5,39,1.0
736,0.364,0.0,244.4,0,0,0.0,50,5,40,0.0
737,2.336,0.0,242.39,0,0,0.0,50,5,41,0.0
738,2.312,0.048,242.51,0,0,0.0,50,5,42,0.0
739,2.332,0.0,242.61,0,0,0.0,50,5,43,0.0
740,0.856,0.0,243.82,0,0,0.0,50,5,44,0.0
741,0.864,0.0,243.55,0,1,0.0,50,5,45,1.0
742,2.302,0.05,242.22,0,0,0.0,50,5,46,0.0
743,2.324,0.0,242.6,0,0,0.0,50,5,47,0.0
744,1.852,0.0,243.74,0,0,0.0,50,5,48,0.0
745,0.226,0.0,247.08,0,0,0.0,50,5,49,0.0
746,2.184,0.0,244.99,0,0,0.0,50,5,50,0.0
747,2.38,0.0,245.62,0,1,0.0,50,5,51,1.0
748,1.92,0.0,245.71,0,0,0.0,50,5,52,0.0
749,0.254,0.0,246.97,0,0,0.0,50,5,53,0.0
750,2.164,0.098,244.63,0,0,0.0,50,5,54,0.0
751,2.554,0.188,244.72,0,0,0.0,50,5,55,0.0
752,2.026,0.212,245.14,0,0,0.0,50,5,56,0.0
753,0.414,0.244,246.58,0,1,0.0,50,5,57,1.0
754,2.106,0.206,244.28,0,0,0.0,50,5,58,0.0
755,2.522,0.202,243.58,0,0,0.0,50,5,59,0.0
756,2.076,0.206,244.36,0,0,0.0,50,6,0,0.0
757,0.402,0.238,245.77,0,0,0.0,50,6,1,0.0
758,2.118,0.204,243.95,0,0,0.0,50,6,2,0.0
759,2.486,0.176,243.01,0,1,0.0,50,6,3,1.0
760,1.34,0.2,245.34,0,1,0.0,50,6,4,1.0
761,0.666,0.258,246.0,0,1,0.0,50,6,5,1.0
762,2.44,0.11,243.7,0,2,0.0,50,6,6,2.0
763,2.426,0.082,243.53,0,2,0.0,50,6,7,2.0
764,1.278,0.096,243.92,0,1,0.0,50,6,8,1.0
765,0.43,0.106,244.99,0,2,0.0,50,6,9,2.0
766,2.426,0.08,243.06,0,1,0.0,50,6,10,1.0
767,2.382,0.072,241.95,0,2,0.0,50,6,11,2.0
768,2.406,0.078,242.35,0,2,0.0,50,6,12,2.0
769,0.33,0.106,244.82,0,1,0.0,50,6,13,1.0
770,1.208,0.098,243.99,0,2,0.0,50,6,14,2.0
771,2.406,0.076,242.91,0,1,0.0,50,6,15,1.0
772,2.442,0.086,242.84,0,2,0.0,50,6,16,2.0
773,2.426,0.082,243.09,0,1,0.0,50,6,17,1.0
774,2.432,0.084,242.41,0,2,0.0,50,6,18,2.0
775,2.414,0.08,242.63,0,1,0.0,50,6,19,1.0
776,0.484,0.116,244.86,0,2,0.0,50,6,20,2.0
777,0.312,0.112,245.05,0,1,0.0,50,6,21,1.0
778,2.352,0.088,243.36,0,2,0.0,50,6,22,2.0
779,2.428,0.084,243.66,0,1,0.0,50,6,23,1.0
780,2.582,0.092,244.02,0,2,0.0,50,6,24,2.0
781,2.784,0.086,243.85,0,1,0.0,50,6,25,1.0
782,2.68,0.09,243.73,0,1,0.0,50,6,26,1.0
783,1.42,0.098,244.93,0,2,0.0,50,6,27,2.0
784,0.908,0.088,244.83,0,1,0.0,50,6,28,1.0
785,3.194,0.048,242.05,0,0,0.0,50,6,29,0.0
786,3.328,0.094,241.89,0,0,0.0,50,6,30,0.0
787,2.67,0.094,242.62,0,0,0.0,50,6,31,0.0
788,1.238,0.124,244.76,0,1,0.0,50,6,32,1.0
789,1.12,0.116,244.4,0,0,0.0,50,6,33,0.0
790,0.592,0.128,245.39,0,0,0.0,50,6,34,0.0
791,0.8,0.122,245.94,0,0,0.0,50,6,35,0.0
792,0.82,0.126,245.84,0,0,0.0,50,6,36,0.0
793,0.796,0.116,244.5,0,0,0.0,50,6,37,0.0
794,0.798,0.116,244.02,0,1,0.0,50,6,38,1.0
795,0.694,0.12,244.13,0,0,0.0,50,6,39,0.0
796,0.694,0.136,244.35,0,0,0.0,50,6,40,0.0
797,0.758,0.228,244.3,0,0,0.0,50,6,41,0.0
798,0.682,0.14,244.14,0,0,0.0,50,6,42,0.0
799,0.664,0.09,244.49,0,1,0.0,50,6,43,1.0
800,0.642,0.084,244.14,0,0,0.0,50,6,44,0.0
801,0.66,0.088,243.94,0,0,0.0,50,6,45,0.0
802,0.636,0.082,243.58,0,0,0.0,50,6,46,0.0
803,0.66,0.09,244.64,0,0,0.0,50,6,47,0.0
804,0.638,0.084,244.26,0,0,0.0,50,6,48,0.0
805,0.478,0.092,244.46,0,1,0.0,50,6,49,1.0
806,0.316,0.0,245.54,0,0,0.0,50,6,50,0.0
807,0.33,0.0,246.01,0,0,0.0,50,6,51,0.0
808,0.38,0.0,245.94,0,0,0.0,50,6,52,0.0
809,0.522,0.0,245.22,0,0,0.0,50,6,53,0.0
810,0.422,0.0,244.45,0,0,0.0,50,6,54,0.0
811,0.262,0.0,243.96,0,1,0.0,50,6,55,1.0
812,0.22,0.0,243.39,0,0,0.0,50,6,56,0.0
813,0.246,0.0,244.35,0,0,0.0,50,6,57,0.0
814,0.212,0.0,244.26,0,0,0.0,50,6,58,0.0
815,0.242,0.0,244.62,0,0,0.0,50,6,59,0.0
816,0.222,0.0,244.67,0,0,0.0,50,7,0,0.0
817,0.24,0.0,244.23,0,1,0.0,50,7,1,1.0
818,0.216,0.0,244.87,0,0,0.0,50,7,2,0.0
819,0.228,0.0,243.64,0,0,0.0,50,7,3,0.0
820,0.21,0.0,242.49,0,0,0.0,50,7,4,0.0
821,0.276,0.0,242.25,0,0,0.0,50,7,5,0.0
822,0.322,0.104,242.08,0,0,0.0,50,7,6,0.0
823,0.336,0.108,241.89,0,0,0.0,50,7,7,0.0
824,0.318,0.108,242.08,0,0,0.0,50,7,8,0.0
825,0.314,0.11,242.57,0,1,0.0,50,7,9,1.0
826,0.328,0.114,243.04,0,0,0.0,50,7,10,0.0
827,0.308,0.108,242.59,0,0,0.0,50,7,11,0.0
828,0.326,0.112,242.55,0,0,0.0,50,7,12,0.0
829,0.304,0.108,242.8,0,0,0.0,50,7,13,0.0
830,2.206,0.086,240.97,0,1,0.0,50,7,14,1.0
831,2.338,0.072,239.16,0,0,0.0,50,7,15,0.0
832,2.362,0.076,239.21,0,0,0.0,50,7,16,0.0
833,2.356,0.074,239.79,0,0,0.0,50,7,17,0.0
834,2.324,0.0,239.78,0,0,0.0,50,7,18,0.0
835,2.264,0.056,239.92,0,0,0.0,50,7,19,0.0
836,2.28,0.052,240.03,0,1,0.0,50,7,20,1.0
837,2.258,0.056,239.9,0,0,0.0,50,7,21,0.0
838,2.306,0.048,241.23,0,0,0.0,50,7,22,0.0
839,2.288,0.054,241.35,0,0,0.0,50,7,23,0.0
840,2.3,0.048,241.01,0,0,0.0,50,7,24,0.0
841,2.346,0.0,241.57,0,0,0.0,50,7,25,0.0
842,2.378,0.054,241.27,0,1,0.0,50,7,26,1.0
843,2.346,0.048,240.92,0,0,0.0,50,7,27,0.0
844,2.35,0.05,240.04,0,0,0.0,50,7,28,0.0
845,2.326,0.0,239.39,0,0,0.0,50,7,29,0.0
846,2.336,0.048,238.93,0,0,0.0,50,7,30,0.0
847,2.326,0.0,239.46,0,0,0.0,50,7,31,0.0
848,0.504,0.08,242.27,0,1,0.0,50,7,32,1.0
849,0.268,0.076,242.22,0,0,0.0,50,7,33,0.0
850,1.734,0.0,242.55,0,0,0.0,50,7,34,0.0
851,2.318,0.05,242.88,0,0,0.0,50,7,35,0.0
852,2.322,0.046,242.18,0,0,0.0,50,7,36,0.0
853,2.302,0.052,242.16,0,0,0.0,50,7,37,0.0
854,2.318,0.046,241.97,0,1,0.0,50,7,38,1.0
855,2.302,0.05,241.71,0,0,0.0,50,7,39,0.0
856,2.29,0.052,241.53,0,0,0.0,50,7,40,0.0
857,2.376,0.0,241.3,0,0,0.0,50,7,41,0.0
858,0.368,0.114,244.31,0,0,0.0,50,7,42,0.0
859,0.332,0.124,244.83,0,0,0.0,50,7,43,0.0
860,1.734,0.096,243.37,0,0,0.0,50,7,44,0.0
861,2.416,0.088,242.04,0,1,0.0,50,7,45,1.0
862,2.4,0.084,242.24,0,0,0.0,50,7,46,0.0
863,2.418,0.088,242.1,0,0,0.0,50,7,47,0.0
864,2.388,0.082,241.56,0,0,0.0,50,7,48,0.0
865,2.406,0.086,241.57,0,0,0.0,50,7,49,0.0
866,2.378,0.08,241.33,0,0,0.0,50,7,50,0.0
867,1.164,0.108,243.28,0,1,0.0,50,7,51,1.0
